CNPJ,NOME FANTASIA,SITUAÃÃO CADASTRAL,CNAE 1,CNAE 2,UF,Municipio
37702520,DEUS NO COMANDO,8,8712300,"7319002,4772500",RS,8841
35840998,PRADELLA PARTICIPACOES,2,6462000,"0111303,0111399,0115600,0151201,0151202,0153901,0153902,0154700,0210101,0210102,0210103,4110700,4120400,6810201,6810202,7020400,7490103",RS,8841
37714832,,2,4512902,"4511101,4511102,4512901,6499999",RS,8841
37725620,LB COMERCIO E SOLUCOES,2,7319002,"4732600,4752100,4759899,4729699,4753900,4744001,4744099,4789005",RS,8841
37725986,,4,4543900,4541206,RS,8841
37727010,JC SERRALHERIA,2,2542000,,RS,8841
37727216,GEGE- TALENTOS ESPORTIVOS,4,8599699,"7319002,4322301,4399103,4330404,4330405,0161002,7420001",RS,8841
37753690,CRISTIANO ROSSAL,4,4399103,"2542000,4322303,4330403,4399199,4330404,4330405,1622699",RS,8841
37760168,MV KONTZE,2,5912099,"7420004,5811500,5812302,5812301,5813100,7420002,7420001",RS,8841
37774222,DJ JACKSON PEIXOTO,2,9001906,5611205,RS,8841
37787866,INVENTALIZA,2,1340501,4789001,RS,8841
37794489,SHIELD INFORMATICA,2,9511800,4751201,RS,8841
37797530,ATENA MEDICINA DO TRABALHO,2,8630503,"7119704,7490199,8211300,8630599",RS,8841
37797564,BODEGA.VIP,8,4723700,"4729699,5611203,4757100",RS,8841
37804924,DELICIAS DA RIOS,2,1091102,5620104,RS,8841
37805458,,2,4399103,,RS,8841
37805682,RESTAURANTE TEMPERO E CIA,8,5620104,,RS,8841
37808271,SRPJ TRANSPORTES,8,5320202,,RS,8841
37813336,ASL CONSTRUCOES,2,4399103,"4322301,4330499,2543800,4399199,4330404,4330405",RS,8841
37822292,MEDUZZA BARBEARIA,2,9602501,,RS,8841
37823816,QUINDINS DE OURO,2,5620104,1091102,RS,8841
37841866,NARA SILVA,8,4781400,"4789001,4772500",RS,8841
37846103,BALLIN,8,4781400,"3211602,4789001,9001902,7319002,1413403,2599399,3299099,1340599,1359600,4783101,7420001",RS,8841
37857896,A BOUTIQUE DA CASA,8,4713002,"4789001,4759899,4755502,4755503,4772500,4789005",RS,8841
37871160,PADARIA MEDIANEIRA,2,4712100,"4789099,4723700,4721103,4713002,4724500,4721102,1091102,4772500,5611204,5611203,1091101,4729699,4789005",RS,8841
37883099,VENTAROLA,2,5611203,"4723700,5611201",RS,8841
33610634,VALFENDA,2,5620102,"7420004,5819100,8599699,5912099,4723700,8599604,8599603,8230001",RS,8841
37887214,,2,7112000,"4321500,4322303,4329101",RS,8841
37900752,,2,7020400,"7319003,7319004,8219999",RS,8841
37911660,DS EXPRESS,2,5320202,5320201,RS,8841
37915372,TOFFEE LIZ,2,4781400,4782201,RS,8841
37919386,PHYSALIS ESTUDIO,8,4789001,"1821100,1749400,1822901,4789007",RS,8841
37922725,MARTA LEHNHART,2,8219999,8712300,RS,8841
37945269,SILVA E SILVA PRODUCOES,8,9001902,"7729202,8599699,5912099,5912001,9609299,8230001",RS,8841
37951945,ROTA DOS SABORES,8,5612100,7319002,RS,8841
37964427,MINI-MERCADO SILVA E FILHOS,4,4723700,"4721103,4772500,4789005",RS,8841
37972781,THALYS TAMILO,2,4321500,,RS,8841
37974016,PRESTADORA DE SERVICOS,4,2542000,2539001,RS,8841
37974454,A&L PRESTADORA DE SERVICOS,2,2542000,"2539001,4399103,4330404",RS,8841
37981036,BE SMART,2,4751201,"9001906,6190699,4713002,4753900,4754703,4789007",RS,8841
38002425,BARBEARIA DO JAPONES,2,9602501,,RS,8841
38009753,FEMME31 CONSULTORIA DE IMAGEM,2,9602502,,RS,8841
38018506,CAROLINE SEMIJOIAS,4,4789001,,RS,8841
38019195,CUP ART,4,4789003,,RS,8841
38039561,,8,8630503,,RS,8841
38041610,TRANSPORTE MACHADO,8,4924800,,RS,8841
38043291,LU SIMOES,2,4772500,,RS,8841
29168827,ITA CONVENIENCIAS,8,4712100,"4789099,4721103,4723700,4721102,4789005",RS,8841
38050996,BUON SAPORE,4,5620104,,RS,8841
38061929,AM CAR MECANICA AUTOMOTIVA,2,4520001,5229099,RS,8841
38084985,AGAZZI SERVICOS MEDICOS,2,8630503,"8630501,8630502",RS,8841
38085572,,2,9609206,"4781400,4789003,9002701",RS,8841
38096112,CAROLINE DO NASCIMENTO MORAES,2,7319002,"4781400,4763602,4783101",RS,8841
38100550,JOI DESIGN,2,9602501,,RS,8841
38100890,LIMPEZA SOUZA,8,9700500,,RS,8841
38101631,LOLIBIA ARTESANATO,4,3299099,,RS,8841
38101822,STHELL REPAROS E PINTURAS,4,4520002,"2539001,3314702,4520001",RS,8841
38102035,LOTUS E CIA,8,4781400,,RS,8841
38118475,,8,7319002,0161003,RS,8841
38131337,VISAO 360 PUBLICIDADE E PROPAGANDA,2,7319099,"7319002,4329101,8230001",RS,8841
38133162,MORAES REPRESENTACOES,2,4617600,8211300,RS,8841
38148687,RONI AUGUSTO GARCIA DE ALMEIDA,8,4520005,,RS,8841
38157041,DESIGNER DEBORA,4,9602501,,RS,8841
38166102,ALA-PIVO HAMBURGUERIA,8,5620104,,RS,8841
38188778,,4,4399103,"4330403,1622699",RS,8841
38193577,VICCINO GESTAO DE CONDOMINIOS,2,6822600,8291100,RS,8841
38198780,,2,2532201,"4789001,4713002,1521100,1351100,4744002,2541100",RS,8841
38207972,SABORES DA SIL,2,5620104,,RS,8841
38223576,T&M LATD,8,7319002,,RS,8841
37423743,INOVACRED,2,8211300,"6619399,7490104,8291100",RS,8841
38233424,CAVALHEIRO COMUNICACAO,8,7490199,"5812301,5911199,9002701",RS,8841
38239870,PAMELA LOPES CHAVES,8,7319002,,RS,8841
38242125,SK ASSISTENCIA TECNICA,2,3314710,"4742300,4744003",RS,8841
38250953,VITORIA LANCHES MORADAS,2,5611205,,RS,8841
38261322,FERNANDO SANTOS CONSTRUCOES,4,4399103,"4322301,4330402,4330404",RS,8841
38271611,,2,8129000,"5229002,5229099,4930201",RS,8841
38272748,MAIA,2,4330405,,RS,8841
27116428,DIONES LIBRAGA,2,9602501,9602502,RS,8841
38290522,DEMOTECH - SOLUCOES DE TECNOLOGIA DA INFORMACAO,2,6201501,"6202300,6203100,6204000,6209100",RS,8841
38292311,LUVECI JOSE,4,4399103,,RS,8841
38294965,CONSTRUTORA E INCORPORADORA WETEC,2,4110700,4120400,RS,8841
38295555,MAM LOGISTICA,2,4930201,4723700,RS,8841
38295618,AGROPECUARIA E TRANSPORTES SINUELO,2,4789004,"4789002,4930204,4929901,4744001,4930202",RS,8841
38296427,JBM CONSTRUCOES E REFORMAS,2,4399103,"4321500,4322301,4330403,4330404,4330405,1622699",RS,8841
38305725,WSV MANUTENCAO TECNICA EM LAVADORAS,2,9521500,,RS,8841
38313408,CONSULTORES IMOBILIARIOS SM,8,6821801,6821802,RS,8841
38318520,,2,4399101,,RS,8841
38323872,NRC ASSESSORIA DE COMUNICACAO,4,8219999,"6399200,5811500,5812302,5813100,8230001",RS,8841
38356018,JV DISTRIBUIDORA,4,4712100,7319002,RS,8841
38363599,MARISA M. SIMOES CAMPOS,2,8712300,,RS,8841
38374406,,2,5620104,5620101,RS,8841
38376848,,8,9511800,,RS,8841
38378580,,2,4781400,,RS,8841
38378905,,8,8599604,"5819100,8219999",RS,8841
38379907,JP CAR WASH LAVAGEM,4,4520005,,RS,8841
38393560,REVENDAMAY,8,7319002,,RS,8841
38395763,OSMAR SERVICOS ESPECIALIZADOS,2,4399103,"4330402,4330404,4330405",RS,8841
38405705,HELENA COSMETICOS,2,4772500,3101200,RS,8841
38405725,,2,6203100,"6311900,7490104",RS,8841
38407523,V7 CONSULTORIA,8,9511800,,RS,8841
38415696,,2,9602501,,RS,8841
38428141,EL BIGODON XBURGUERIA,2,5611201,1414200,RS,8841
38435649,LUIS FERNANDO DE OLIVEIRA LINKE,2,5620102,5612100,RS,8841
38459091,ASSESSORIA & PROGRAMACAO EM INFORMATICA,8,8599603,8599604,RS,8841
38470318,TEMPERO DO DIA,4,5620104,5611204,RS,8841
34175011,,8,4781400,4789001,RS,8841
38503745,GP EMPREENDIMENTOS,8,8599604,,RS,8841
38520776,,8,9492800,,RS,8841
38563026,,8,9492800,,RS,8841
38566258,,8,9492800,,RS,8841
38566888,,8,9492800,,RS,8841
38567329,,8,9492800,,RS,8841
38567654,,8,9492800,,RS,8841
38569798,,8,9492800,,RS,8841
38573315,,8,9492800,,RS,8841
38589424,,8,9492800,,RS,8841
38589536,,8,9492800,,RS,8841
38591312,,8,9492800,,RS,8841
38591334,BELAHERA JOIAS,2,4783101,"4789001,6319400",RS,8841
38614181,,2,4782201,,RS,8841
38662791,ANDRADE MIDIAS,8,5819100,"5912099,5813100,7420001",RS,8841
38700943,,8,9492800,,RS,8841
38701423,,8,9492800,,RS,8841
38701575,,8,9492800,,RS,8841
38703668,,8,9492800,,RS,8841
38707734,VG BEER E CIA,2,4723700,,RS,8841
38708039,,2,9700500,"4781400,4789001",RS,8841
38713286,DOUTOR CARRO CLINICA AUTOMOTIVA,2,4520001,4530703,RS,8841
38713424,BOMBOMBOM,8,5620104,"1096100,1091101",RS,8841
38714816,LUIS ARMANDO GARCIA DE ALMEIDA,2,4520005,,RS,8841
38725034,,8,9492800,,RS,8841
38730648,DANIEL DE SOUZA RODRIGUES,2,4520005,,RS,8841
38730983,JONY BEBIDAS,2,4712100,,RS,8841
38755269,,8,9492800,,RS,8841
38820367,SERRARIA BITENCOURT,2,4744002,"4789099,1629301,0159801,4930202",RS,8841
38823740,EDISON LUCAS SAYDELLES,2,5229099,,RS,8841
38829962,,8,8230001,4789002,RS,8841
38924274,,2,4110700,"4120400,6810201,6822600",RS,8841
38940989,,8,9492800,,RS,8841
38945837,,2,4930202,"4930203,5212500",RS,8841
38990311,,8,9492800,,RS,8841
38996478,,8,9492800,,RS,8841
39046393,,8,9492800,,RS,8841
39068320,,8,9492800,,RS,8841
39096085,,8,9492800,,RS,8841
39098516,,8,9492800,,RS,8841
39100418,,8,9492800,,RS,8841
39121714,,8,9492800,,RS,8841
39142209,GUSTAVO PORTO DE ARAUJO,2,4321500,"4742300,4744003,4744099",RS,8841
39142341,AUTO MECANICA FAGNER,2,4520001,"4530703,2950600,4520005,5229099",RS,8841
39143269,MILLA GAS,8,4930201,,RS,8841
39147984,GOMES PADEL,2,8599699,,RS,8841
34966806,ERIK DA COSTA MACHADO,8,7319002,9609299,RS,8841
39150448,SER.BIBLIO,8,9529199,9002702,RS,8841
39152805,,8,7319002,,RS,8841
39158751,DOCES DA DUDA,2,4721102,,RS,8841
39226086,,8,9492800,,RS,8841
39226132,TURCHIELLO E CASSANTA REPRESENTACOES,8,4617600,,RS,8841
39226649,COSTUREIRA MARIA OLINDA,2,1412602,1091102,RS,8841
39237283,RP SERVICOS,2,4520001,"4543900,0159802,4789004",RS,8841
39258510,SUCATA ALMA CASTELHANA,2,3831901,,RS,8841
39259199,AFRODITE,2,1411801,,RS,8841
39262403,TOP 10 TRANSPORTES,2,4930201,4930204,RS,8841
39262835,ISA MODA INTIMA,2,4781400,,RS,8841
39278102,,8,9492800,,RS,8841
39293292,AMN PROMOTOR DE VENDAS,8,7319002,,RS,8841
39297513,R.R WACHTER INSTALACOES,8,4321500,"8020002,4322303,3314707,3314706,4322301,3314702,4330404,3321000",RS,8841
39307465,MOREIRA & PAZ REPRESENTACAO LIMITADA,2,9602501,"5620104,4781400,4772500,8219999,4930201",RS,8841
39314376,JOSE FELIPE BRAGA DOS SANTOS,2,4321500,,RS,8841
39319431,C F CONSERTO DE MAQUINAS DE COSTURA,2,9521500,,RS,8841
39325294,DINAJAR G SPAGNOL,2,4930201,"7319002,4930204",RS,8841
39325590,CONDITO PIZZA ARTESANAL,8,5620102,,RS,8841
39326044,,2,8599604,"8291100,8219999,8230001",RS,8841
39330677,DUARTE STUDIO DESIGN,2,1813001,"5811500,5912099,3101200,5813100,7420001",RS,8841
39359536,,2,5620104,"4781400,4755503",RS,8841
39373647,D CASA FERRAGEM,8,4744001,4744099,RS,8841
39374308,CHERRY ROOM STORE,2,4789099,,RS,8841
89891337,,2,8630502,"8640207,8640209,8650001",RS,8841
39385337,OFICINA SANTA MARIA LTDA,2,8130300,"4530703,4530704,2950600,4520002",RS,8841
39391724,GOOD LUKE PRODUCOES,2,8230001,"7420004,5811500,5812302,5912099,5812301,9001902,7319002,5813100,9609299,7420001",RS,8841
39398410,DUARTE - SOLUTIONS & TECHNOLOGY,2,9511800,4751201,RS,8841
30077667,PADARIA MAIS SABOR,2,4721102,"1091102,4712100,5611201,5611203",RS,8841
32629814,MILLANI LENHADOR,8,4754701,"4789099,4713002,3101200,2512800,4329104,3329501,4759899,4755502,4759801,4755503,3299004,4754703,4744002,4930201,4789007",RS,8841
10410175,,8,4781400,"1340599,1413401,1422300",RS,8841
39414595,VALERIA CARLOTT ESTETACOSMETOLOGA,2,9602502,,RS,8841
39420496,AND - CAR COMERCIO DE VEICULOS,2,4511102,"4110700,4120400,4512901,4512902",RS,8841
39431859,B & B STORE,2,4781400,,RS,8841
39435366,A LA PUCHA LACHES,2,5612100,4723700,RS,8841
39444263,SANTA MIX ATACAREJO,8,4712100,"4789099,4729601,4721103,4723700,4713002,4729699,4721102,4724500,4772500,5611204,4789005",RS,8841
39461701,ELETRO SET,2,4753900,"9511800,4789001,4713002,9512600,4774100,4757100,4752100,4781400,4751201,4321500,4763604,4755502,4763601,4744001,4783101",RS,8841
39465435,,2,4781400,"4789099,9602501,4755503,4772500",RS,8841
39483083,XIS DA FAMILIA,2,5612100,,RS,8841
39489098,PORCELANATOS KOSSMANN,2,4330405,,RS,8841
39492647,CLOSETDDUAS,2,4781400,,RS,8841
39499271,SWEET CRIS_KUSTER,8,5620104,,RS,8841
39501108,,2,5912099,,RS,8841
39538403,QUERO MAIS DOCES & SALGADOS,2,1091102,"5620104,1092900,1093701",RS,8841
39544254,JDR REFORMAS,2,4399103,"4321500,4322301,4330499,4330402,4399199,4330404,4330405",RS,8841
37957350,ALEX MELO E CIA LTDA,8,4773300,,RS,8841
39546090,GILMOR MAQUINAS,2,9521500,,RS,8841
39548317,MINI MERCADO E DISTRIBUIDORA CARLAO,8,4712100,,RS,8841
39549545,,2,4781400,"4789099,1096100,4723700,4772500,8219999,5620104,5612100,4755503,4763602,1013901,4782201,4789004,4783101",RS,8841
39553683,GUILHERME SCHORN,8,7420001,,RS,8841
39560787,WIETHAN SERVICOS,2,4399103,"3101200,4322301,4330405",RS,8841
39564899,,8,9492800,,RS,8841
39567905,THIAGO DA SILVA SEVERO,2,3101200,,RS,8841
39568105,J S CONTRUCOES E REFORMAS,2,4399103,"4744003,4321500,4744001,1622699,4744099",RS,8841
16799000,,8,2511000,"2539002,3321000,4642702,4672900,4744001,4763604,7490199,8599604,8599699",RS,8841
39579886,APITO AUTO ELETRICA,2,4520003,"4520007,4530703,4530704,3314712,4520001",RS,8841
39581273,DIEGO DETALHE AUTOMOTIVO,2,4520005,,RS,8841
39586806,INSPIRE AKATSUKI,2,7319002,,RS,8841
39587869,TIACLOSE,2,7319002,,RS,8841
39593008,JR CONSTRUCAO,2,4330405,"4321500,4322301,4330404,4399103",RS,8841
39612413,AJNG NEGOCIOS,2,8219999,7319002,RS,8841
39618675,,2,7319002,"7319099,5320201",RS,8841
39630408,LUCAS BARBEIRO,2,9602501,,RS,8841
39634069,MANO PRESTADORA DE SERVICO,2,4399103,"4322301,4330402,4330404",RS,8841
39634347,GRINGA BRUM,2,9700500,,RS,8841
28137327,CONSTELACAO,2,8599699,"8599604,8592999,8230001",RS,8841
39656209,MERCADO NAGERA,2,4712100,"4722901,4781400,4789099,4723700,4721103,4729699,4724500,4721102,1091101,4789005",RS,8841
39662425,L & L BISCOITOS CASEIROS,8,5620104,1091102,RS,8841
39663754,,2,9511800,,RS,8841
26382163,SANTA PERSONALIZACOES,8,1813099,,RS,8841
39693649,HAVAIANAS,8,4782201,"4755503,4781400,4782202",RS,8841
39719928,OFICINA TEC MASTER,2,4520001,,RS,8841
39732774,BMZ RENOVATION,2,7490104,"4511101,4511102,4511103,4512902,6619399,8219999",RS,8841
39742225,,2,8592903,,RS,8841
39744507,,2,4520001,,RS,8841
39746220,LU MARTINS,2,7319002,5612100,RS,8841
33739779,,2,4712100,"4713002,4721103,4723700,4729699,4742300,4744001,4772500,4789001,4789005,4789099,5611204,5611205,8230002,9329804",RS,8841
39762592,IVAN BEUTER NAZAROFF - MEI,2,8599603,8599699,RS,8841
30680601,SANTO ACAI,8,4721104,"4713002,4721102,4723700,4729699,5611203",RS,8841
39763694,,2,8599699,,RS,8841
39785609,PAMPASUL ELETROTECNICA,8,4321500,"4742300,3314719,3314707,4322303,3314706,3313901,3313999,3314799,3321000,3314720,4744099",RS,8841
39804678,AQUILOR MOVEIS EM ACO,2,2542000,2539001,RS,8841
39807775,BELLA DAMA,8,4781400,4755503,RS,8841
39827174,BRUNO PINTURA E SERVICOS DE CONSTRUCAO,8,4330404,"9602501,9602502",RS,8841
39842082,ZIAN JOIAS FINAS,2,7319002,,RS,8841
39845643,,2,8112500,,RS,8841
39847079,LEONARDO DOS SANTOS MARTINS,2,5912099,,RS,8841
39852714,SAVAGE BURGEER,2,5611203,"5620103,5611201,5611205",RS,8841
39857831,ROMEU CAR DETAIL,2,4520005,,RS,8841
39864156,,2,7500100,,RS,8841
39867279,RVEIGA BULL KENNEL,2,159802,5611201,RS,8841
39868199,MECANICA DO VERMELHO,2,4520001,,RS,8841
39872002,PH DOG,2,5611203,"4723700,5611204",RS,8841
39874295,CANABARRO TRANSPORTES,2,5229099,4321500,RS,8841
39877927,,8,4635499,4635402,RS,8841
39880576,P&D LOGISTICA,2,5320201,,RS,8841
39880942,P&D PAPELARIA PERSONALIZADA,2,3299099,1749400,RS,8841
39902314,LOCOMOTIVA BARBEARIA,2,9602501,,RS,8841
39913851,,2,8599699,,RS,8841
39917244,JG INFORMATICA,8,8599603,,RS,8841
39927903,VM INGLES & ALEMAO PERSONALIZADO,2,8599699,,RS,8841
39934357,,2,8129000,4789005,RS,8841
39935098,PRO MOVEIS S&M,2,3101200,3329501,RS,8841
39940202,VILIAN RICARDO DA SILVA,8,4773300,"4789002,4742300,4789099,4744003,4721102,4741500,4772500,4755501,4751201,4763602,4755503,4744001,4789007,4789004,4789005",RS,8841
39949884,HM REFORMAS,2,4399103,"3101200,4330404",RS,8841
39952365,,2,4399103,,RS,8841
39954513,GUSTAVO OURIQUES MEDIA,2,7319002,"5811500,5912099,8219999,7420001",RS,8841
39958695,,2,5611201,"5320202,5611203",RS,8841
39962292,ESTETICA ZANINI,2,9602502,,RS,8841
39973215,PRESTACAO DE SERVICOS OLIVEIRA,2,4399103,"4330402,2543800,4330404,4330405,1622699",RS,8841
39979295,,2,4399103,,RS,8841
37514997,KING PIZZARIA,2,5611201,,RS,8841
40005798,AYALA ELECTRONICOS,8,4753900,"4789099,4781400,4751201,4763602,4755503,4763601",RS,8841
39882664,ELITE DEZ,2,4713002,"4729699,4755503,4761003,4763602,4781400,4782201,4782202,4789099",RS,8841
40027640,CAMPEIRO CASA DE CARNES,2,4722901,"4723700,4712100",RS,8841
40069156,ANA PAULA BELIZARIO,8,9602502,,RS,8841
40091185,JANELA BEER,2,4723700,4729699,RS,8841
40092572,GUGA - ART PINTURAS,8,4330404,,RS,8841
40093002,,2,5320201,,RS,8841
40097538,CARMEN REGINA,2,9700500,,RS,8841
40099397,ESTUDA MAIS+,2,5819100,"5811500,8599699,5912099,8599605,5813100,8593700",RS,8841
32117537,,8,7490104,"4512901,4512902,6612605,6622300,7711000",RS,8841
40110201,VARIEDADES VO LEDY,2,7319002,"4752100,4781400,4751201,4789004",RS,8841
35067572,MAPLE BEAR SANTA MARIA,2,8512100,"8511200,8513900,8520100",RS,8841
40121696,LV MULTI SERVICOS,2,4321500,"4742300,4744004,4744003,3101200,4741500,4330404,3321000,4752100,4322303,4759899,4754701,2539001,4744099,1622699",RS,8841
40135644,,2,6810202,"6810201,7729202",RS,8841
40140152,,2,9499500,,RS,8841
39268395,PARK PET,2,9609208,"4789004,7500100",RS,8841
40150833,RESIDENCIAL LUIZ BOLLICK II,2,8112500,,RS,8841
40157412,LDM LIMPEZA,2,8121400,"4311802,4321500,4330403,4330404,4330405,4399103,7830200,8111700,8130300,8299799",RS,8841
38133615,HANI POKE'S,2,5611201,5620104,RS,8841
40177969,ROSANE DA SILVA PINTO FABRINE PINTO,2,8712300,,RS,8841
40178058,,2,8712300,"4785701,4729699,4724500,1749400,9700500",RS,8841
40183143,JMARTIN REPRESENTACOES,2,4619200,,RS,8841
40194085,CONSTRUTOR MICHEL,2,7319002,"3101200,4399103,4330405",RS,8841
40199198,EASYIMPORT SOLUCOES DIGITAIS,8,4781400,,RS,8841
40201405,RS SERVICOS AUTOMOTIVOS,8,4520001,"4732600,5320202,4520007,4530703,4520003,2950600,4520005,5229099",RS,8841
40207214,,2,7319002,8599604,RS,8841
40215056,SPUTNIK INVEST,8,6462000,7020400,RS,8841
40243599,DR TRANSPORTES,2,4929901,,RS,8841
40254613,,2,5229099,4930202,RS,8841
40260668,TECNO BERGER AR CONDICIONADO,2,4322302,,RS,8841
40275200,CASA DE CARNE LA FRONTERA,2,4712100,,RS,8841
40294992,,2,8630503,8610102,RS,8841
40300359,,2,4614100,"6462000,6463800,7020400,7112000,7490103",RS,8841
40314465,ASTRODOG PETSITTER E HOTEL,2,9609208,,RS,8841
27487050,VR MULTISERVICOS,2,4399103,"8130300,5223100,4330403,4330404,4330405,0161002,0161003,2542000,4321500,4322301,4520005,1622699,4744099",RS,8841
40318902,CAVALHEIRO PIRES,8,7319002,,RS,8841
28586778,LUIZ COLETTO ENGLISH,2,8599699,8593700,RS,8841
31905867,SANTO PASTEL DELIVERY,4,5611203,"4723700,4721102",RS,8841
40373236,SABRINA AVILA DA SILVA,8,7319002,,RS,8841
9333946,RESIDENCIAL SAO FRANCISCO,2,4110700,,RS,8841
40403203,PADRAO DORNELES,2,4520005,"4520007,4520008,4530703,4541206",RS,8841
40424098,CREFISUL,2,4781400,"7319002,8291100,4755503,4785799,8219999",RS,8841
40431406,INSTALL TEC SOLUCOES ELETRICAS,2,4321500,"4742300,4752100,4322303,4759899,3314706,3313901,3313999,4754703,3321000",RS,8841
40438642,LORENI NAYSINGER DE MORAES,2,5620104,"1096100,9700500",RS,8841
40448374,ALL NIGHT,2,4723700,"5611203,5611204,8230002",RS,8841
31421374,,2,4637106,"4723700,4729699",RS,8841
40465150,TR CASAS PRE FABRICADAS,2,4399103,,RS,8841
40468914,MACHADO MOVEIS,2,9529105,4754701,RS,8841
40477769,ROTTA 66 BEBIDAS E CONVENIENCIAS,2,4723700,,RS,8841
40487374,AILANE VARGAS CARDOSO DE AVILLA,8,5612100,,RS,8841
40488740,,2,4330404,4399103,RS,8841
40492112,CAVANHA TREINADOR,2,8599699,,RS,8841
40496396,,2,9700500,,RS,8841
40501565,SEVEROS DELIVERY,2,5611201,5611203,RS,8841
40503124,LA MKT,8,7319002,,RS,8841
40511847,SILVA SERVICOS,2,4399103,"4322301,4330402,4330404",RS,8841
40512358,ELO EM REDE,2,5912099,"7420004,5811500,5812302,8599699,5812301,8599605,8599604,8599603,5813100,9609299,7420001",RS,8841
40516736,CLEBER,2,5611201,5611203,RS,8841
40517736,,2,6911701,,RS,8841
40529686,SILVANA PEREIRA GOMES,8,9700500,,RS,8841
40543938,,2,8112500,,RS,8841
40557786,,8,7420001,1749400,RS,8841
40559180,LOS GORDITOS HERMANOS,2,1031700,"1096100,5620102,4721102,1013901",RS,8841
40561827,THAIS STRAHI AYRES,2,7319002,,RS,8841
40565234,DH MODAS,2,4781400,"4763602,4782201,4520001",RS,8841
40577784,,8,161003,,RS,8841
40582205,MOROBOY,2,5320202,5612100,RS,8841
40585145,VIAJJARE TURISMO,2,7911200,7912100,RS,8841
40586374,BEL ROUPAS E ACESSORIOS,2,4781400,,RS,8841
40586509,BARBEARIA FINA ARTE,2,9602501,"4781400,4723700",RS,8841
40601109,,8,5229099,,RS,8841
40615915,,8,4789099,"0161099,2829199,2833000,2950600,3314711,3314712,4520001,4520002,4520003,4520005,4530702,4530703,4530705,4661300,4669999,4731800,4732600",RS,8841
40617261,LTPDS PRESTACOES DE SERVICOS,2,8230001,"9001906,8599699,9001902,8592999",RS,8841
40636509,NOVO PONTO,2,5611205,"5611203,9329803",RS,8841
40643192,KILANCHES,2,5611203,,RS,8841
40656905,DELIVERY EXPRESS,2,5320202,"5229099,4930202",RS,8841
40661618,CAROLINI MARTINS NASCIMENTO,2,7319002,,RS,8841
40674221,ACAI DA NORTE ROSARIO,2,5611203,7721700,RS,8841
40675774,MARCIA PONTES,8,9602502,9602501,RS,8841
40677261,SANTA MARIA CAFES ESPECIAIS,8,1069400,"4729699,1099605,1095300",RS,8841
40679775,PARISSA MODA CRISTA,8,4781400,,RS,8841
40681018,KOPPETECH,2,4751201,"9511800,4752100,6190699,8599603,9512600,4789007",RS,8841
40687366,,2,4330403,,RS,8841
40690396,JAISON REPRESENTACOES,8,7319002,,RS,8841
40701463,SEGUNDA PELE BY SIMONE,2,4781400,4772500,RS,8841
40702130,TAVARES E CIA,2,4399103,"4322301,4330402,4330404",RS,8841
40712293,DELICIAS DA ROSE,2,1091102,"5620104,1096100,4721104,1092900,5612100,4721102,1093701",RS,8841
40721223,KONG BEER,2,4723700,,RS,8841
40735067,,2,9529101,1414200,RS,8841
40743496,,2,7319002,"8291100,8219999,7990200",RS,8841
40745578,MILENA MELLO DE CHRISTO,2,8599699,"8219999,8592999,8592902,8230001",RS,8841
40771952,EDU CALHAS,2,2542000,,RS,8841
40772686,GUSTAVO NASCIMENTO NEGOCIOS IMOBILIARIOS,8,6822600,"6619302,6821801,6821802",RS,8841
40775448,GAMONTAGENS,8,3329501,,RS,8841
40789217,ACUSTICA JR,2,8550302,,RS,8841
40795629,EFFICASA ARQUITETURA E CONSTRUCAO,8,4399103,"2542000,2539001,4399199,4330404,4330405,0161003",RS,8841
